,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,side,InGroup
6556,Earth,False,TRAPPIST-1e,29.0,False,0.0,10.0,0.0,5.0,975.0,No,E,S,False
6557,Europa,False,TRAPPIST-1e,22.0,False,0.0,1914.0,2090.0,100.0,0.0,Yes,C,S,True
6558,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,311.1387779083431,0.0,Yes,C,S,True
6559,Europa,False,TRAPPIST-1e,23.0,False,69.0,6101.0,0.0,0.0,214.0,Yes,C,S,True
6560,Europa,False,TRAPPIST-1e,28.0,True,0.0,14076.0,0.0,928.0,372.0,Yes,C,S,True
6561,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,S,True
6562,Europa,False,TRAPPIST-1e,32.0,False,0.0,89.0,0.0,8330.0,1.0,No,C,S,True
6563,Earth,False,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
6564,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,677.0,1.0,108.0,No,G,P,False
6565,Earth,False,TRAPPIST-1e,43.0,False,1944.0,17.0,657.0,0.0,0.0,Yes,F,P,False
6566,Earth,False,TRAPPIST-1e,25.0,False,439.0,0.0,0.0,557.0,0.0,No,E,S,True
6567,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,No,G,S,True
6568,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,True
6569,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,True
6570,Earth,False,TRAPPIST-1e,15.0,False,9.0,776.0,4.0,0.0,2.0,Yes,E,P,True
6571,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
6572,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,False
6573,Earth,False,TRAPPIST-1e,20.0,False,559.0,0.0,83.0,112.0,0.0,Yes,G,S,False
6574,Mars,False,TRAPPIST-1e,47.0,False,160.0,0.0,1232.0,36.0,0.0,Yes,F,P,True
6575,Mars,False,55 Cancri e,16.0,False,1228.0,0.0,450.0,446.0,304.8547912992357,No,E,P,True
6576,Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
6577,Earth,False,TRAPPIST-1e,22.0,False,245.0,0.0,0.0,661.0,1.0,No,G,P,False
6578,Mars,False,TRAPPIST-1e,39.0,False,9.0,0.0,687.0,0.0,0.0,Yes,F,S,False
6579,Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,False
6580,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,False
6581,Europa,True,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,False
6582,Earth,False,TRAPPIST-1e,70.0,False,28.0,0.0,0.0,672.0,104.0,No,F,P,False
6583,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
6584,Europa,False,TRAPPIST-1e,49.0,False,0.0,1757.0,0.0,797.0,567.0,Yes,B,S,True
6585,Earth,False,55 Cancri e,25.0,False,0.0,12.0,851.0,19.0,103.0,No,E,S,False
6586,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
6587,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
6588,Europa,False,TRAPPIST-1e,37.0,False,26.0,2898.0,9.0,0.0,40.0,Yes,D,P,True
6589,Europa,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,Yes,D,P,True
6590,Mars,False,TRAPPIST-1e,28.0,False,1998.0,0.0,13.0,87.0,0.0,No,E,P,True
6591,Earth,False,TRAPPIST-1e,22.0,False,969.0,47.0,23.0,134.0,0.0,No,E,P,True
6592,Europa,False,TRAPPIST-1e,26.0,False,135.0,2080.0,7.0,34.0,84.0,Yes,B,S,False
6593,Earth,False,PSO J318.5-22,25.0,False,60.0,0.0,0.0,0.0,777.0,No,G,S,False
6594,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,804.0,5.0,No,G,S,False
6595,Mars,False,TRAPPIST-1e,20.0,False,3839.0,57.0,1967.0,4.0,2.0,No,F,S,False
6596,Earth,False,55 Cancri e,35.0,False,0.0,71.0,631.0,0.0,0.0,No,F,P,False
6597,Earth,False,TRAPPIST-1e,37.0,False,951.0,0.0,0.0,80.0,0.0,No,F,P,False
6598,Europa,False,55 Cancri e,37.0,False,0.0,9965.0,0.0,5697.0,676.0,No,C,S,False
6599,Earth,False,TRAPPIST-1e,13.0,False,0.0,114.0,682.0,0.0,7.0,No,F,P,True
6600,Earth,False,PSO J318.5-22,20.0,False,0.0,458.07720329024676,0.0,0.0,1318.0,No,F,P,True
6601,Mars,False,TRAPPIST-1e,65.0,False,3358.0,1.0,12.0,0.0,0.0,No,G,S,True
6602,Mars,False,TRAPPIST-1e,29.0,False,456.0,230.0,363.0,0.0,0.0,No,E,S,True
6603,Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,304.8547912992357,Yes,C,P,True
6604,Europa,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,True
6605,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,True
6606,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,True
6607,Europa,False,55 Cancri e,28.0,False,0.0,4173.0,0.0,33.0,420.0,Yes,C,P,True
6608,Europa,False,55 Cancri e,28.0,False,0.0,160.0,0.0,1538.0,1426.0,No,C,P,True
6609,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,43.0,667.0,No,G,P,False
6610,Earth,False,PSO J318.5-22,45.0,False,1.0,15.0,44.0,0.0,1541.0,No,E,S,False
6611,Earth,False,TRAPPIST-1e,21.0,False,27.0,458.07720329024676,782.0,0.0,0.0,Yes,G,P,False
6612,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
6613,Earth,False,TRAPPIST-1e,38.0,False,0.0,806.0,3.0,0.0,0.0,Yes,G,S,True
6614,Earth,False,55 Cancri e,24.0,False,0.0,893.0,0.0,4.0,8.0,Yes,E,P,False
6615,Earth,False,TRAPPIST-1e,22.0,False,712.0,6.0,70.0,0.0,0.0,No,E,P,False
6616,Earth,False,TRAPPIST-1e,44.0,False,3.0,0.0,33.0,769.0,0.0,Yes,F,S,False
6617,Earth,False,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,628.0,No,F,S,False
6618,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
6619,Mars,False,TRAPPIST-1e,26.0,False,1967.0,0.0,116.0,311.1387779083431,0.0,No,F,P,True
6620,Mars,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,True
6621,Mars,False,TRAPPIST-1e,19.0,False,1962.0,0.0,1.0,641.0,0.0,No,F,P,True
6622,Earth,False,TRAPPIST-1e,32.0,False,0.0,243.0,0.0,0.0,776.0,No,G,S,False
6623,Earth,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
6624,Europa,False,TRAPPIST-1e,26.0,False,554.0,1307.0,32.0,93.0,1553.0,No,C,P,True
6625,Europa,False,TRAPPIST-1e,28.0,False,0.0,4340.0,0.0,186.0,0.0,Yes,C,P,True
6626,Earth,False,PSO J318.5-22,21.0,False,1.0,22.0,0.0,649.0,2.0,No,G,S,False
6627,Europa,False,55 Cancri e,38.0,False,0.0,692.0,0.0,3587.0,0.0,No,B,P,True
6628,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,304.8547912992357,Yes,B,P,True
6629,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,True
6630,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,True
6631,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,True
6632,Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
6633,Europa,False,TRAPPIST-1e,20.0,False,0.0,275.0,1690.0,580.0,5499.0,No,B,S,True
6634,Earth,False,55 Cancri e,24.0,False,0.0,58.0,618.0,0.0,41.0,No,F,S,False
6635,Earth,False,55 Cancri e,34.0,False,0.0,442.0,175.0,79.0,3.0,No,F,P,False
6636,Mars,False,TRAPPIST-1e,42.0,False,1058.0,0.0,0.0,0.0,0.0,No,D,P,True
6637,Mars,False,TRAPPIST-1e,24.0,False,2261.0,0.0,95.0,10.0,0.0,No,F,P,True
6638,Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,285.0,136.0,337.0,No,F,P,False
6639,Mars,False,TRAPPIST-1e,29.0,False,907.0,0.0,0.0,142.0,0.0,No,E,P,False
6640,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Yes,D,S,False
6641,Earth,False,TRAPPIST-1e,29.0,False,888.0,0.0,1.0,0.0,0.0,No,G,S,False
6642,Earth,False,55 Cancri e,14.0,False,224.687617481203,1.0,400.0,297.0,0.0,No,F,S,False
6643,Earth,False,55 Cancri e,16.0,False,0.0,17.0,1211.0,0.0,25.0,Yes,F,S,False
6644,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
6645,Europa,False,TRAPPIST-1e,27.0,False,0.0,2897.0,659.0,485.0,11.0,Yes,E,P,True
6646,Europa,False,TRAPPIST-1e,28.82793046746535,False,0.0,996.0,0.0,726.0,813.0,No,E,P,True
6647,Earth,False,TRAPPIST-1e,23.0,False,779.0,7.0,9.0,9.0,0.0,No,F,S,False
6648,Earth,False,TRAPPIST-1e,16.0,False,418.0,195.0,100.0,88.0,90.0,No,G,S,True
6649,Earth,False,TRAPPIST-1e,30.0,False,0.0,6.0,0.0,0.0,1435.0,Yes,F,S,True
6650,Earth,False,TRAPPIST-1e,24.0,False,468.0,0.0,163.0,0.0,0.0,No,F,P,False
6651,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
6652,Europa,False,55 Cancri e,25.0,False,0.0,3512.0,20.0,24.0,1459.0,Yes,C,S,False
6653,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,False
6654,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
6655,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
6656,Mars,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,No,E,S,False
6657,Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,717.0,0.0,0.0,No,F,P,True
6658,Earth,False,TRAPPIST-1e,20.0,False,0.0,750.0,957.0,0.0,722.0,No,F,P,True
6659,Earth,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
6660,Earth,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
6661,Europa,False,TRAPPIST-1e,35.0,False,0.0,5552.0,6.0,8.0,226.0,Yes,D,S,True
6662,Europa,False,TRAPPIST-1e,46.0,False,0.0,664.0,0.0,2.0,2177.0,No,D,S,True
6663,Earth,True,TRAPPIST-1e,63.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
6664,Europa,False,55 Cancri e,37.0,False,0.0,1678.0,0.0,36.0,3128.0,No,A,S,False
6665,Earth,False,TRAPPIST-1e,23.0,False,26.0,266.0,404.0,0.0,0.0,Yes,E,P,False
6666,Earth,False,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
6667,Earth,True,TRAPPIST-1e,16.0,False,0.0,458.07720329024676,0.0,0.0,0.0,Yes,G,S,True
6668,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,2330.0,120.0,0.0,Yes,F,P,True
6669,Earth,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,No,F,P,True
6670,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
6671,Earth,False,TRAPPIST-1e,41.0,False,0.0,176.0,414.0,133.0,0.0,No,F,P,False
6672,Mars,False,TRAPPIST-1e,28.82793046746535,False,1216.0,0.0,30.0,43.0,0.0,No,F,S,False
6673,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
6674,Mars,False,TRAPPIST-1e,26.0,False,782.0,0.0,0.0,2503.0,1.0,No,D,S,False
6675,Earth,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
6676,Earth,False,PSO J318.5-22,36.0,False,56.0,458.07720329024676,81.0,0.0,468.0,No,F,P,False
6677,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
6678,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,False
6679,Earth,True,PSO J318.5-22,48.0,False,0.0,0.0,173.72916912197996,0.0,0.0,No,G,P,False
6680,Mars,False,TRAPPIST-1e,24.0,False,235.0,0.0,1642.0,1042.0,229.0,No,D,P,False
6681,Mars,False,55 Cancri e,19.0,False,1043.0,0.0,138.0,0.0,0.0,No,D,P,False
6682,Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
6683,Earth,False,TRAPPIST-1e,24.0,False,332.0,9.0,356.0,0.0,0.0,No,F,P,False
6684,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
6685,Earth,False,TRAPPIST-1e,13.0,False,0.0,999.0,0.0,0.0,4.0,Yes,F,S,False
6686,Mars,False,TRAPPIST-1e,39.0,False,42.0,0.0,352.0,1.0,369.0,No,D,P,False
6687,Europa,False,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Yes,E,S,False
6688,Earth,False,PSO J318.5-22,23.0,False,64.0,4.0,0.0,1125.0,304.8547912992357,No,F,P,False
6689,Europa,False,55 Cancri e,43.0,False,0.0,2093.0,0.0,3409.0,30.0,No,D,S,False
6690,Mars,False,TRAPPIST-1e,19.0,False,3332.0,878.0,926.0,781.0,0.0,No,F,S,False
6691,Mars,True,55 Cancri e,30.0,False,0.0,0.0,173.72916912197996,0.0,0.0,Yes,F,S,False
6692,Earth,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,False
6693,Earth,False,TRAPPIST-1e,35.0,False,2224.0,458.07720329024676,105.0,1.0,0.0,No,G,S,False
6694,Earth,False,TRAPPIST-1e,16.0,False,4.0,1666.0,0.0,35.0,40.0,Yes,G,S,False
6695,Earth,False,TRAPPIST-1e,21.0,False,0.0,13.0,0.0,720.0,170.0,No,F,P,False
6696,Earth,False,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,595.0,No,F,S,False
6697,Earth,False,TRAPPIST-1e,22.0,False,0.0,125.0,0.0,663.0,0.0,No,E,S,True
6698,Earth,True,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,No,G,S,True
6699,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
6700,Earth,False,PSO J318.5-22,63.0,False,526.0,2.0,0.0,0.0,0.0,No,G,S,False
6701,Earth,False,PSO J318.5-22,56.0,False,1.0,2.0,0.0,102.0,304.8547912992357,No,F,S,False
6702,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,304.8547912992357,Yes,G,S,False
6703,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
6704,Earth,False,TRAPPIST-1e,24.0,False,0.0,458.07720329024676,3.0,797.0,5.0,No,F,S,True
6705,Earth,False,TRAPPIST-1e,36.0,False,21.0,0.0,844.0,0.0,0.0,No,F,S,False
6706,Earth,False,TRAPPIST-1e,13.0,False,244.0,0.0,100.0,423.0,14.0,No,G,S,False
6707,Earth,False,55 Cancri e,13.0,False,0.0,722.0,0.0,37.0,8.0,No,F,S,False
6708,Earth,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
6709,Earth,False,TRAPPIST-1e,44.0,False,143.0,47.0,0.0,717.0,87.0,No,E,S,False
6710,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,S,True
6711,Europa,False,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,S,True
6712,Earth,False,55 Cancri e,26.0,False,0.0,158.0,0.0,0.0,912.0,No,F,S,False
6713,Mars,False,TRAPPIST-1e,62.0,False,453.0,1.0,1911.0,0.0,0.0,No,F,P,True
6714,Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,True
6715,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,True
6716,Earth,False,TRAPPIST-1e,24.0,False,590.0,0.0,1.0,168.0,16.0,No,F,P,False
6717,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
6718,Earth,False,TRAPPIST-1e,63.0,False,0.0,742.0,0.0,125.0,3.0,No,F,P,False
6719,Europa,False,TRAPPIST-1e,20.0,False,1040.0,2487.0,0.0,174.0,182.0,Yes,D,S,False
6720,Earth,False,TRAPPIST-1e,15.0,False,0.0,610.0,267.0,311.1387779083431,0.0,No,F,P,False
6721,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
6722,Earth,False,TRAPPIST-1e,24.0,False,61.0,397.0,185.0,1.0,0.0,Yes,F,P,False
6723,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
6724,Europa,False,TRAPPIST-1e,36.0,False,10.0,2478.0,2080.0,19.0,328.0,Yes,E,P,False
6725,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
6726,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,S,True
6727,Europa,False,TRAPPIST-1e,27.0,False,0.0,14.0,0.0,0.0,2325.0,No,C,S,True
6728,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,S,True
6729,Europa,False,55 Cancri e,27.0,False,0.0,44.0,4761.0,5.0,41.0,Yes,A,P,True
6730,Europa,False,TRAPPIST-1e,14.0,False,0.0,3124.0,40.0,219.0,189.0,No,A,P,True
6731,Europa,False,TRAPPIST-1e,32.0,True,527.0,1863.0,0.0,417.0,2905.0,No,A,P,True
6732,Europa,False,55 Cancri e,33.0,True,0.0,16.0,12.0,2349.0,12.0,No,A,P,True
6733,Earth,False,TRAPPIST-1e,35.0,False,3.0,0.0,651.0,0.0,78.0,Yes,F,S,False
6734,Earth,False,55 Cancri e,21.0,False,301.0,458.07720329024676,19.0,0.0,0.0,No,F,P,False
6735,Earth,False,TRAPPIST-1e,57.0,False,906.0,22.0,0.0,8293.0,391.0,No,C,P,True
6736,Europa,False,TRAPPIST-1e,42.0,False,159.0,4387.0,2.0,3.0,485.0,Yes,C,P,True
6737,Earth,False,55 Cancri e,20.0,False,0.0,6.0,552.0,20.0,0.0,Yes,F,P,False
6738,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,False
6739,Europa,False,55 Cancri e,49.0,False,0.0,7683.0,0.0,13016.0,0.0,No,B,S,False
6740,Earth,False,PSO J318.5-22,23.0,False,0.0,3.0,0.0,0.0,546.0,No,F,S,False
6741,Mars,False,TRAPPIST-1e,24.0,False,1058.0,0.0,0.0,280.0,0.0,No,F,S,False
6742,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,757.0,No,F,S,True
6743,Earth,False,55 Cancri e,23.0,False,9.0,1.0,0.0,492.0,109.0,Yes,F,S,True
6744,Earth,False,TRAPPIST-1e,24.0,False,0.0,489.0,21.0,0.0,184.0,No,F,S,False
6745,Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
6746,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,P,False
6747,Earth,False,PSO J318.5-22,17.0,False,0.0,1381.0,2.0,0.0,0.0,No,F,P,False
6748,Earth,False,TRAPPIST-1e,20.0,False,415.0,479.0,0.0,1019.0,239.0,No,F,P,False
6749,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1201.0,No,F,S,False
6750,Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
6751,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Yes,B,S,True
6752,Earth,False,TRAPPIST-1e,29.0,False,3.0,0.0,664.0,683.0,34.0,No,F,S,False
6753,Europa,False,TRAPPIST-1e,28.82793046746535,False,0.0,4155.0,0.0,1368.0,42.0,No,B,P,True
6754,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,173.72916912197996,0.0,0.0,Yes,B,P,True
6755,Europa,False,55 Cancri e,37.0,False,1.0,4462.0,1.0,9206.0,3.0,No,B,P,True
6756,Europa,False,55 Cancri e,44.0,False,0.0,4322.0,3.0,153.0,52.0,Yes,B,P,True
6757,Europa,False,55 Cancri e,34.0,False,0.0,2612.0,1.0,131.0,2714.0,No,B,P,True
6758,Earth,False,55 Cancri e,23.0,False,602.0,0.0,0.0,0.0,24.0,No,G,S,False
6759,Earth,False,TRAPPIST-1e,18.0,False,457.0,0.0,11.0,335.0,0.0,No,F,S,False
6760,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
6761,Earth,False,TRAPPIST-1e,23.0,False,224.687617481203,134.0,482.0,311.1387779083431,27.0,No,F,P,False
6762,Earth,False,TRAPPIST-1e,18.0,False,0.0,10.0,0.0,0.0,738.0,No,F,S,False
6763,Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,1128.0,0.0,45.0,No,E,S,True
6764,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Yes,E,S,True
6765,Mars,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,No,E,S,True
6766,Mars,False,TRAPPIST-1e,31.0,False,907.0,0.0,437.0,2.0,0.0,No,F,S,False
6767,Earth,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
6768,Europa,False,55 Cancri e,51.0,True,0.0,287.0,0.0,1442.0,66.0,Yes,A,S,False
6769,Mars,True,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,P,False
6770,Mars,False,TRAPPIST-1e,32.0,False,288.0,0.0,592.0,670.0,40.0,No,E,P,False
6771,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
6772,Earth,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
6773,Earth,False,PSO J318.5-22,28.0,False,0.0,0.0,0.0,669.0,16.0,No,F,S,False
6774,Mars,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Yes,E,S,True
6775,Mars,False,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,Yes,E,S,True
6776,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Yes,E,S,True
6777,Mars,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Yes,E,S,True
6778,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,S,True
6779,Mars,False,TRAPPIST-1e,33.0,False,1631.0,0.0,754.0,0.0,0.0,No,D,S,True
6780,Europa,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,S,False
6781,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
6782,Europa,False,TRAPPIST-1e,33.0,False,0.0,3624.0,0.0,1537.0,498.0,No,E,S,False
6783,Earth,False,TRAPPIST-1e,65.0,False,43.0,21.0,22.0,50.0,731.0,No,F,P,False
6784,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Yes,F,S,False
6785,Mars,False,TRAPPIST-1e,19.0,False,862.0,0.0,5.0,2032.0,0.0,No,F,S,False
6786,Europa,False,55 Cancri e,33.0,False,0.0,3676.0,0.0,1743.0,1.0,Yes,B,S,False
6787,Earth,False,TRAPPIST-1e,28.82793046746535,False,0.0,11.0,793.0,0.0,84.0,Yes,G,S,False
6788,Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,No,G,P,False
6789,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
6790,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
6791,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,773.0,0.0,4.0,No,F,P,False
6792,Europa,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,True
6793,Europa,False,TRAPPIST-1e,26.0,False,0.0,6050.0,0.0,662.0,920.0,No,C,P,True
6794,Europa,False,TRAPPIST-1e,25.0,False,0.0,3590.0,0.0,27.0,0.0,Yes,C,P,True
6795,Earth,False,TRAPPIST-1e,38.0,False,102.0,12.0,14.0,669.0,0.0,No,F,S,False
6796,Earth,False,TRAPPIST-1e,53.0,False,3.0,2251.0,0.0,95.0,12.0,Yes,E,P,False
6797,Earth,False,TRAPPIST-1e,38.0,False,0.0,338.0,0.0,453.0,0.0,No,E,S,False
6798,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,173.72916912197996,0.0,0.0,Yes,F,P,False
6799,Earth,False,TRAPPIST-1e,46.0,False,438.0,283.0,944.0,0.0,355.0,No,G,S,False
6800,Earth,False,TRAPPIST-1e,18.0,False,3.0,688.0,0.0,0.0,23.0,Yes,G,S,False
6801,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Yes,E,P,True
6802,Europa,False,TRAPPIST-1e,32.0,False,0.0,1369.0,29.0,662.0,22.0,No,E,P,True
6803,Europa,False,TRAPPIST-1e,44.0,False,0.0,0.0,16.0,72.0,4304.0,No,E,P,True
6804,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Yes,G,P,False
6805,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Yes,C,P,True
6806,Europa,False,TRAPPIST-1e,28.0,False,0.0,2896.0,46.0,5248.0,8169.0,No,C,P,True
6807,Europa,True,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,Yes,C,P,True
